id,preferred_name,alternative_names,category,description
http://data.europa.eu/esco/skill/a487b459-92be-4946-825e-4a8b7fd2930e,provide,provide membership|provide membership service|membership|membership service|membership service arrange,general,
http://data.europa.eu/esco/skill/a4881e54-6055-4e61-855a-0a56ced7cfa3,web,web strategy|web strategy assessment|strategy|strategy assessment|strategy assessment online,general,
http://data.europa.eu/esco/skill/a48a4b0b-e092-4267-b8df-ee382446a2f4,employ,employ specific|employ specific paramedic|specific|specific paramedic|specific paramedic techniques,general,
http://data.europa.eu/esco/skill/a48e97cc-9240-46e3-b62d-a6935f132bea,locate,locate fossils|locate fossils locate|fossils|fossils locate|fossils locate fossil,general,
http://data.europa.eu/esco/skill/a4955281-8e99-4f46-82bf-405fb27d5fba,types,types of|types of upsetting|of upsetting|of upsetting machines|upsetting,general,
http://data.europa.eu/esco/skill/a4a882a1-0263-4dd2-b29a-f0028cac2393,define,define integration|define integration strategy|integration|integration strategy|integration strategy Specify,general,
http://data.europa.eu/esco/skill/a4b7f1be-7058-45e4-ac90-66580499187f,plan,plan events|plan events plan|events|events plan|events plan the,general,
http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b,develop business,develop|develop business case|business|business case|business case produce,design,
http://data.europa.eu/esco/skill/a4bead49-86a0-4849-8b6a-77cdcc157808,manufacturer's,manufacturer's instructions|manufacturer's instructions for|instructions|instructions for|instructions for audiovisual,general,
http://data.europa.eu/esco/skill/a4c2aa71-086f-4a46-b481-2619673c9dfe,execute,execute ICT|execute ICT user|ICT|ICT user|ICT user research,general,
http://data.europa.eu/esco/skill/a4c40f64-e8d4-4677-a741-ec04e63fa284,design original,design|design original furniture|original|original furniture|original furniture create,design,).
http://data.europa.eu/esco/skill/a4c4c0b7-3dc4-4a6b-b1c8-6502cde56a14,consider,consider building|consider building constraints|building|building constraints|building constraints in,general,
http://data.europa.eu/esco/skill/a4cfad38-109a-4a61-8d01-98fd8cf001ce,footwear,footwear materials|footwear materials materials|materials|materials materials|materials materials for,general,
http://data.europa.eu/esco/skill/a4d0e4df-28c0-49b7-970a-b2e6775d7977,listen,listen to|listen to the|to the|to the stories|the,general,
http://data.europa.eu/esco/skill/a4d11250-9fd2-4dc6-b998-0fcf529aeb86,hair,hair removal|hair removal techniques|removal|removal techniques|removal techniques hair,general,
http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML,ML (computer|ML (computer programming)|(computer|(computer programming)|(computer programming) ML,general,
http://data.europa.eu/esco/skill/a4d46d86-9de5-4734-881c-5b2059b9fccf,manage social,manage|manage social crisis|social|social crisis|social crisis support,management,
http://data.europa.eu/esco/skill/a4db52a8-d04d-435b-ba7d-f8e608753d46,Montessori,Montessori learning|Montessori learning equipment|learning|learning equipment|learning equipment Montessori,general,
http://data.europa.eu/esco/skill/a4e02d24-4a08-4974-b45b-01245b638daa,measure,measure flatness|measure flatness of|flatness|flatness of|flatness of a,general,
http://data.europa.eu/esco/skill/a4e31589-3632-4926-91d0-15b889c90b9b,Java,WebSphere|IBM,programming,The application server IBM WebSphere provides flexible and secure Java EE runtime environments to support application infrastructure and deployments.
http://data.europa.eu/esco/skill/a4e50b95-8962-4408-81f9-f5de71461276,calculate,calculate employee|calculate employee benefits|employee|employee benefits|employee benefits calculate,general,
http://data.europa.eu/esco/skill/a4e818ff-7ae7-4774-b8e9-58b8cc656128,order,order customisation|order customisation of|customisation|customisation of|customisation of orthopedic,general,
http://data.europa.eu/esco/skill/a4e9d55c-90e5-46fb-b275-fcb0d0a7fa8d,advise,advise customers|advise customers on|customers|customers on|customers on maintaining,general,
http://data.europa.eu/esco/skill/a4ec696c-ac73-4bd5-8a3c-09a783cf3944,use mine,use|use mine planning|mine|mine planning|mine planning software,general,
http://data.europa.eu/esco/skill/a4ed301c-1339-4f4f-97bb-2730d9ee6a41,prepare meat,prepare|prepare meat products|meat|meat products|meat products for,general,
http://data.europa.eu/esco/skill/a4fd17bf-6309-47c5-b7fa-ae5560673acf,identify,identify security|identify security threats|security|security threats|security threats establish,general,
http://data.europa.eu/esco/skill/a4fdbe1e-4382-4bc9-8c41-5fb49b4ec4fd,tend,tend textile|tend textile finishing|textile|textile finishing|textile finishing machines,general,
http://data.europa.eu/esco/skill/a4fe0844-8544-4a0a-a796-c1d3071598e2,validation,validation of|validation of learning|of learning|of learning acquired|learning,general,
http://data.europa.eu/esco/skill/a501695e-a054-409c-9456-75678b795245,thoracic,thoracic surgery|thoracic surgery thoracic|surgery|surgery thoracic|surgery thoracic cavity,general,
http://data.europa.eu/esco/skill/a507f45d-0894-4803-b1cd-9ca7f15c9299,printed,printed goods|printed goods processes|goods|goods processes|goods processes printed,general,
http://data.europa.eu/esco/skill/a50c6a0a-5171-4be6-aa2b-50fe4d025d45,create 3D,create|create 3D CAD|3D CAD|3D CAD footwear|CAD,programming,"Digitise or scan the lasts.  Create the design upon the shape of the lasts according to dimensional requirements of the customer.  Perform 3D footwear modelling by using various functionalities of the CAD software such as producing, manipulating and testing virtual images for computer aided 3D artistic and technical design of footwear.  Produce alternative designs and develop virtual models and collection lines.  Make presentation boards and catalogues."
http://data.europa.eu/esco/skill/a50d5e4e-3375-433b-a365-c3e4133a570e,organise,organise camp|organise camp activities|camp|camp activities|camp activities organises,general,
http://data.europa.eu/esco/skill/a519961c-513f-4f9e-abd3-c71db9e4b3ea,manage time,manage|manage time in|time|time in|time in fishery,management,
http://data.europa.eu/esco/skill/a51adea8-bf02-488a-a0d8-b0961caca5b0,perform tungsten,perform|perform tungsten inert|tungsten|tungsten inert|tungsten inert gas,general,This arc welding process welds metal workpieces using the heat generated between an arc of electricity struck between a non-consumable tungsten metal electrode.  Use an argon or helium inert gas to shield the weld from athmospheric contamination.
http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844,audio,audio technology|audio technology audio|technology|technology audio|technology audio software,general,
http://data.europa.eu/esco/skill/a521903b-aa32-4954-9790-961b0df1261f,unmanned,unmanned air|unmanned air systems|air|air systems|air systems hand-held,general,
http://data.europa.eu/esco/skill/a53211a6-9495-4a9b-8730-31f48afd0edf,evaluate,evaluate supporting|evaluate supporting team|supporting|supporting team|supporting team in,general,Revisit these roles throughout the program to make modification where needed to suit strengths of the group or the supporting team as they emerge.
http://data.europa.eu/esco/skill/a5443429-dac6-4849-9dc9-3b740a42f424,determine,determine medical|determine medical images'|medical|medical images'|medical images' diagnostic,general,Determine if they are suitable for further use or if new images need to be taken.  Analyse the images for their suitability in treatment planning.
http://data.europa.eu/esco/skill/a546dd99-f708-451b-858e-1bef953e6aff,train,train crew|train crew members|crew|crew members|crew members training,general,
http://data.europa.eu/esco/skill/a549dcdf-3771-4217-ba5a-8f3425f703f8,maintain,maintain circulation|maintain circulation system|circulation|circulation system|circulation system maintaining,general,
http://data.europa.eu/esco/skill/a550c4e9-5773-47a2-861d-e57ceb076eb6,determine,determine property|determine property boundaries|property|property boundaries|property boundaries determine,general,
http://data.europa.eu/esco/skill/a5515186-a519-4a9f-8876-9aaacf06e0a9,develop vaccines,develop|develop vaccines developing|vaccines|vaccines developing|vaccines developing vaccines,design,
http://data.europa.eu/esco/skill/a551ec45-db14-4d5a-84ee-20abef51e739,market,market farm|market farm products|farm|farm products|farm products farm,general,Make sure that the product is ready for marketing and introduce the products to customers by using appropriate marketing methods.
http://data.europa.eu/esco/skill/a554781e-d8d6-4777-bcf4-6d34fcc06ac3,select,select items|select items for|items|items for|items for auction,general,
http://data.europa.eu/esco/skill/a5591b3c-c426-45af-b0fe-eac9d0f39248,create campaign,create|create campaign schedule|campaign|campaign schedule|campaign schedule design,design,
http://data.europa.eu/esco/skill/a56054aa-4ffd-4c8b-8b63-437435d98187,maintain,maintain trusts|maintain trusts preserve|trusts|trusts preserve|trusts preserve trusts,general,
http://data.europa.eu/esco/skill/a56dec32-05ef-45de-a256-ee6741f356db,information,information confidentiality|information confidentiality data|confidentiality|confidentiality data|confidentiality data access,general,
http://data.europa.eu/esco/skill/a571791c-50aa-40d1-ba82-b3f1f4185426,monitor,monitor event|monitor event activities|event|event activities|event activities keep,general,
http://data.europa.eu/esco/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696,inspect,inspect data|inspect data inspection|data|data inspection|data inspection of,general,
http://data.europa.eu/esco/skill/a572fd00-6735-428b-9fb1-fd2bf6262b21,monitor,monitor online|monitor online competitors|online|online competitors|online competitors oversee,general,
http://data.europa.eu/esco/skill/a5735dd9-2e74-4fb1-b785-50b98498fc25,manage sub-contract,manage|manage sub-contract labour|sub-contract|sub-contract labour|sub-contract labour oversee,management,
http://data.europa.eu/esco/skill/a5763fbd-e206-4660-8988-479d3679f41a,rust,rust proofing|rust proofing spray|proofing|proofing spray|proofing spray gun,general,
http://data.europa.eu/esco/skill/a57a54b6-2f2e-43e4-9621-b52f4a63cb08,LDAP,LDAP Lightweight|LDAP Lightweight Directory|Lightweight|Lightweight Directory|Lightweight Directory Access,general,
http://data.europa.eu/esco/skill/a57d3310-3d0f-4678-aa8b-88df49e74f36,tend,tend cold|tend cold rolling|cold|cold rolling|cold rolling mill,general,
http://data.europa.eu/esco/skill/a57efaaf-0b4a-4d4a-9a7a-70c9dcfa1a48,operate,operate core|operate core drilling|core|core drilling|core drilling equipment,general,React quickly to auditory and other changes to determine the course of action.
http://data.europa.eu/esco/skill/a5826fe3-8df6-4fa8-adad-b7116864588f,communicate,communicate mathematical|communicate mathematical information|mathematical|mathematical information|mathematical information use,communication,
http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9,mentor,mentor individuals|mentor individuals guide|individuals|individuals guide|individuals guide individuals,general,
http://data.europa.eu/esco/skill/a589be22-4266-4f16-b000-0fabe4accfaa,handle,handle honeycombs|handle honeycombs hold|honeycombs|honeycombs hold|honeycombs hold honeycombs,technical,"Place combs into machine.  Remove them when empty and place them in vacant supers.  Care for the integrity of the honeycomb, and extract as much honey as possible."
http://data.europa.eu/esco/skill/a58b456f-c3d5-493d-93bb-524b2e60af93,check,check ride|check ride communications|ride|ride communications|ride communications check,general,
http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee,multimedia,multimedia systems|multimedia systems multimedia|systems|systems multimedia|systems multimedia organisation,general,
http://data.europa.eu/esco/skill/a5976780-66cc-4bc9-bd3d-b7f9dbc2d8ce,remove,remove parts|remove parts of|parts|parts of|parts of fish,general,
http://data.europa.eu/esco/skill/a599d221-3c0f-479b-a032-2d744435df67,study,study relationships|study relationships between|relationships|relationships between|relationships between characters,analysis,
http://data.europa.eu/esco/skill/a5a146a4-a2e5-4d47-a982-192c42f5d449,comply,comply with|comply with agricultural|with|with agricultural|with agricultural code,general,
http://data.europa.eu/esco/skill/a5a21732-eb04-4f94-a72f-c138b3f7c33f,clinical,clinical decision-making|clinical decision-making at|decision-making|decision-making at|decision-making at advanced,general,
http://data.europa.eu/esco/skill/a5a51d28-df3e-4277-b379-21c7de51b272,apply plastic,apply|apply plastic resin|plastic|plastic resin|plastic resin layers,general,Repeat layers until products have the desired thickness.
http://data.europa.eu/esco/skill/a5a9b4b1-087a-4588-ae8c-8212013b7bd5,draw,draw up|draw up reference|up reference|up reference documents|reference,general,"Create a performer cast list, cue sheets, choreographic notes, etc."
http://data.europa.eu/esco/skill/a5acf4ab-767c-42cc-b9ae-b4a11faa198f,prepare service,prepare|prepare service trolleys|service|service trolleys|service trolleys arrange,general,
http://data.europa.eu/esco/skill/a5b0cd5c-e13a-4ab3-8d93-4d242adcfb01,teamwork,teamwork principles|teamwork principles teamwork|principles|principles teamwork|principles teamwork approaches,general,
http://data.europa.eu/esco/skill/a5b308e8-78b7-4376-bdf8-7dfe047d62a2,irrigate,irrigate soil|irrigate soil soil|soil|soil soil|soil soil irrigating,general,"Maintain ditches, pipes and pumps as required."
http://data.europa.eu/esco/skill/a5b58e14-a6f0-49bc-99e2-4879f3d13a55,decide,decide on|decide on wig|on wig|on wig making|wig,general,
http://data.europa.eu/esco/skill/a5ba32c2-ae96-4601-b171-dcc84ea20657,maintain,maintain genetic|maintain genetic registers|genetic|genetic registers|genetic registers maintain,general,
http://data.europa.eu/esco/skill/a5bcb999-ca8d-4b36-afa7-238a14af5888,coach,coach during|coach during a|during|during a|during a sports,general,This includes conducting substitutions in team sports.
http://data.europa.eu/esco/skill/a5bfd7c2-44cd-4ff5-aeb5-248de606ee17,handle,handle financial|handle financial overviews|financial|financial overviews|financial overviews of,general,
http://data.europa.eu/esco/skill/a5c062e6-adbd-436c-b26c-9ff558c5a2da,administer,administer chemicals|administer chemicals to|chemicals|chemicals to|chemicals to starch,general,
http://data.europa.eu/esco/skill/a5c20674-0471-45fa-8055-8d1d81aed0c4,collaborate,collaborate with|collaborate with stakeholders|with|with stakeholders|with stakeholders in,general,"in order to maximise the community arts program’s impact.  Be clear about your collective roles, and evaluate their performance as a whole combining reflexive and reflective in your practice."
http://data.europa.eu/esco/skill/a5cd4f8c-d711-4f26-80f2-20a1b4c9c247,analyse,analyse marketplace|analyse marketplace competition|marketplace|marketplace competition|marketplace competition in,analysis,
http://data.europa.eu/esco/skill/a5d03670-794a-4f2d-8bb4-3087c7b5aa06,create subtitles,create|create subtitles make|subtitles|subtitles make|subtitles make subtitles,design,
http://data.europa.eu/esco/skill/a5d88c63-853a-4f4e-80c3-1e793bb42051,correct,correct temporomandibular|correct temporomandibular joint|temporomandibular|temporomandibular joint|temporomandibular joint abnormalities,general,
http://data.europa.eu/esco/skill/a5dae6c6-5a09-483e-b487-b0bc619b0ae6,lottery,lottery company|lottery company policies|company|company policies|company policies plan,general,
http://data.europa.eu/esco/skill/a5e4890e-85c4-470b-84be-66095378b624,train,train livestock|train livestock and|livestock|livestock and|livestock and captive,general,
http://data.europa.eu/esco/skill/a5e51fb1-b3b6-49fd-8deb-f96c4d46da81,check,check price|check price accuracy|price|price accuracy|price accuracy on,general,Ensure accurate and correctly labelled prices for the products on the shelves
http://data.europa.eu/esco/skill/a5e80807-ad90-4ccb-9702-ce9e7d27d861,monitor,monitor well|monitor well costs|well|well costs|well costs oil,general,Develop cost-effective measures and strategies.
http://data.europa.eu/esco/skill/a5e948ff-4a56-45a7-bb7d-13b509b7bf12,use intuition,use|use intuition in|intuition|intuition in|intuition in booking,general,
http://data.europa.eu/esco/skill/a5f68f8c-7011-441e-90c4-48587f42fdcc,lubricate,lubricate rolling|lubricate rolling stock|rolling|rolling stock|rolling stock wheels,general,
http://data.europa.eu/esco/skill/a5f836cc-7e6d-4f3d-a7ee-0146ebb84260,create soil,create|create soil and|soil|soil and|soil and plant,design,
http://data.europa.eu/esco/skill/a5fcf840-fe45-43f0-9bb9-98ad4bb86994,record,record jewel|record jewel weight|jewel|jewel weight|jewel weight register,general,
http://data.europa.eu/esco/skill/a6072748-19d1-4b07-b883-06306c485408,place,place orders|place orders for|orders|orders for|orders for textile,general,
http://data.europa.eu/esco/skill/a60a7887-8f7f-4512-a81a-97ee4dce2c47,carry,carry out|carry out preparations|out|out preparations|out preparations for,general,
http://data.europa.eu/esco/skill/a6145363-e52f-4f82-bac7-800fb268e54c,apply music,apply|apply music therapy|music|music therapy|music therapy assessment,general,
http://data.europa.eu/esco/skill/a61b8779-d0c3-43a6-978c-67e06a8263eb,operate,operate drum|operate drum device|drum|drum device|drum device tend,general,
http://data.europa.eu/esco/skill/a61d58b6-f6f1-4b54-8cdd-54b3bb11b69c,cut,cut metal|cut metal products|metal|metal products|metal products cutting,general,
http://data.europa.eu/esco/skill/a61e9686-7e8f-44ec-967b-d6445f90230b,understand,understand written|understand written Galician|written|written Galician|written Galician understanding,general,
http://data.europa.eu/esco/skill/a6273028-d8b8-4b83-97c7-7eb1f1055661,complete,complete patient|complete patient journey|patient|patient journey|patient journey records,general,
http://data.europa.eu/esco/skill/a628d2d1-f40a-4c37-a357-2801726f2996,identify,identify problems|identify problems diagnose|problems|problems diagnose|problems diagnose problems,general,Report problems accordingly when needed.
http://data.europa.eu/esco/skill/a6354281-5578-46ac-a9db-d179d9962b98,babysitting,babysitting baby|babysitting baby sitting|baby|baby sitting|baby sitting child,general,
http://data.europa.eu/esco/skill/a6433dcd-ba3c-410d-8b55-ad415e3583ec,perform safety,perform|perform safety inspections|safety|safety inspections|safety inspections on,general,
http://data.europa.eu/esco/skill/a6532ae5-efc4-4ca4-b172-c11471940d09,electronic,electronic business|electronic business E-business|business|business E-business|business E-business Any,general,"Mainly, it concerns the use of the Web, Internet, intranets to conduct businesses.  It deals with, among others, business processes such as customer relation management, and supply chain management."
http://data.europa.eu/esco/skill/a65cfdbd-5369-42b7-a183-607b2d19410f,cut,cut gem|cut gem stones|gem|gem stones|gem stones saw,general,
http://data.europa.eu/esco/skill/a65fb963-6faf-47b2-a3d9-c4e5e4d833c5,support,support children's|support children's wellbeing|children's|children's wellbeing|children's wellbeing support,general,
http://data.europa.eu/esco/skill/a6603e79-b7a0-4a7e-833f-8fbf4fb6eb2a,organise,organise workshop|organise workshop space|workshop|workshop space|workshop space organize,technical,"Decide on the activities and equipment to fit in, and the most convenient way to work."
http://data.europa.eu/esco/skill/a661317c-e66d-4d17-bcf7-81ef7953e258,carry,carry out|carry out shipping|out|out shipping|out shipping orders,general,
http://data.europa.eu/esco/skill/a6624cfc-a134-4d47-b425-b40f4747016a,use painting,use|use painting techniques|painting|painting techniques|painting techniques employ,general,
http://data.europa.eu/esco/skill/a662bd19-7f10-4e78-a239-c10179b4c584,tend,tend electroplating|tend electroplating machine|electroplating|electroplating machine|electroplating machine oversee,general,
http://data.europa.eu/esco/skill/a665267f-be5f-4c27-9c50-c9b1e1e88c02,enforce,enforce chimney|enforce chimney sweeping|chimney|chimney sweeping|chimney sweeping quality,general,
http://data.europa.eu/esco/skill/a66989d4-b618-415b-b2f6-ebed02a8a3dc,materials,materials of|materials of die|of die|of die supplies|die,general,
http://data.europa.eu/esco/skill/a670abe2-c4a2-49a6-996c-760562aeb43d,optical,optical components|optical components types|components|components types|components types of,general,
http://data.europa.eu/esco/skill/a680cd32-f11d-48bd-9fbe-379aabb76e75,dry,dry coated|dry coated workpieces|coated|coated workpieces|coated workpieces leave,general,
http://data.europa.eu/esco/skill/a68b64aa-3cda-45e0-9007-3a6614938f62,forensic,forensic linguistics|forensic linguistics language|linguistics|linguistics language|linguistics language and,general,
http://data.europa.eu/esco/skill/a68bdf1e-b325-4880-b456-192c2891931a,maintain,maintain physical|maintain physical fitness|physical|physical fitness|physical fitness keep,general,
http://data.europa.eu/esco/skill/a68d4de0-99a3-4c26-b84a-040e706e4714,demolish,demolish structures|demolish structures demolish|structures|structures demolish|structures demolish structure,general,Use a variety of tools and methods to demolish the structure.
http://data.europa.eu/esco/skill/a69841b3-3607-4ede-b6e1-972d70cda24c,manage physical,manage|manage physical resources|physical|physical resources|physical resources managing,management,"Manage the physical resources (equipment, materials, premises, services and energy supplies) required to carry out planned activities in the organisation"
http://data.europa.eu/esco/skill/a6a4c2aa-5118-4870-be76-401620e6fd1b,tally,tally lumber|tally lumber total|lumber|lumber total|lumber total lumber,general,
http://data.europa.eu/esco/skill/a6a81cf0-eda5-447b-8af6-845ba7010d99,contact,contact event|contact event speakers|event|event speakers|event speakers contact,general,
http://data.europa.eu/esco/skill/a6aa15be-1d6b-4361-9eaf-bb6be5eb6f10,perform annual,perform|perform annual legal|annual|annual legal|annual legal safety,general,
http://data.europa.eu/esco/skill/a6aa3c44-b4d7-4db6-9a84-329e5ca9c64d,understand,understand spoken|understand spoken Albanian|spoken|spoken Albanian|spoken Albanian understanding,general,
http://data.europa.eu/esco/skill/a6ab637b-ea80-4b90-a4f9-d9d856c9b1ed,prepare coffins,prepare|prepare coffins for|coffins|coffins for|coffins for cremation,general,
http://data.europa.eu/esco/skill/a6ae7a34-5a5c-48dd-9b82-8beccca63e3c,ensure,ensure compliance|ensure compliance with|compliance|compliance with|compliance with purchasing,general,
http://data.europa.eu/esco/skill/a6b79d32-263b-4e13-bb44-047c6b1f8f5e,diagnose,diagnose patients|diagnose patients with|patients|patients with|patients with immunodeficiencies,general,
http://data.europa.eu/esco/skill/a6bbc19a-381c-4c60-a79a-41dea2d1a422,drive,drive agricultural|drive agricultural machines|agricultural|agricultural machines|agricultural machines agricultural,technical,"Move equipment in fields and around buildings, making the appropriate adjustments and maneuvers."
http://data.europa.eu/esco/skill/a6c06345-6ca0-42f2-b01e-bb4078fef1e2,determine,determine image|determine image composition|image|image composition|image composition determine,general,
http://data.europa.eu/esco/skill/a6c478c7-9807-4a67-bab4-aa9e02547175,analyse,analyse ship|analyse ship operations|ship|ship operations|ship operations conduct,analysis,"Provide information for action that could be taken to improve performance, or to correct weaknesses."
http://data.europa.eu/esco/skill/a6c71ced-4224-412e-9abc-75a3edc3b5fc,install,install ventilation|install ventilation equipment|ventilation|ventilation equipment|ventilation equipment installation,technical,Mount fans and install air inlets and outlets.  Install ducts to permit the transfer of air.  Configure the ventilation system if it is electronically controlled.
http://data.europa.eu/esco/skill/a6c7635f-c042-45ac-ab10-a740c7582a85,secure,secure ships|secure ships using|ships|ships using|ships using rope,general,
http://data.europa.eu/esco/skill/a6cdcc8e-ef0c-4786-8c0a-2f4c48c516bb,advise,advise customers|advise customers on|customers|customers on|customers on hearing,general,
http://data.europa.eu/esco/skill/a6ce205e-22d1-4a8c-8f83-cd7a04462fc7,protective,protective measures|protective measures related|measures|measures related|measures related to,general,
http://data.europa.eu/esco/skill/a6d2edbd-5f87-40e0-a227-b7ae8c08db03,adjust,adjust projector|adjust projector focus|projector|projector focus|projector focus the,general,
http://data.europa.eu/esco/skill/a6d697d1-80ba-4175-82d4-43440ed04270,process,process refunds|process refunds process|refunds|refunds process|refunds process a,general,Follow organisational guidelines during this process.
http://data.europa.eu/esco/skill/a6d728e6-d6ba-424c-ad92-d6831290faf0,medical,medical oncology|medical oncology medical|oncology|oncology medical|oncology medical treatment,general,
http://data.europa.eu/esco/skill/a6d85c13-4703-4d5c-b826-1d7e867eb645,ensure,ensure consistency|ensure consistency of|consistency|consistency of|consistency of published,general,
http://data.europa.eu/esco/skill/a6dcd5bd-d498-4469-96c9-cbc46e8efd04,operate,operate hydraulic|operate hydraulic pumps|hydraulic|hydraulic pumps|hydraulic pumps hydraulic,general,
http://data.europa.eu/esco/skill/a6e1e0a0-07f8-4c22-89cf-6ab3fe6a22e9,hand,hand gestures|hand gestures hand|gestures|gestures hand|gestures hand gesture,general,"For instance, swearing with a raised hand."
http://data.europa.eu/esco/skill/a6e3e74a-d907-40a7-b7cc-9399afc0176a,implement evaluation,implement|implement evaluation methods|evaluation|evaluation methods|evaluation methods in,general,
http://data.europa.eu/esco/skill/a6ebf2f1-9fc7-404f-80fa-38473b58f23f,leather,leather chemistry|leather chemistry chemical|chemistry|chemistry chemical|chemistry chemical properties,general,Reactions between hide/skin or semi-finished leather and chemical products during the different phases of process and the factors affecting the performance of the reactions and of the process.  Monitoring of the chemical indicators of processing and the characteristics of skins/hides/leather.
http://data.europa.eu/esco/skill/a6eec30c-2f94-4d4e-91f0-bb87b61a8611,monitor,monitor the|monitor the discharge|the|the discharge|the discharge of,general,
http://data.europa.eu/esco/skill/a6f62b85-d347-446e-8e1f-c0fa0023c278,control,control animals|control animals in|animals|animals in|animals in distress,general,
http://data.europa.eu/esco/skill/a6f8dabe-476b-433f-9f89-c0f839a9991c,manufacturing,manufacturing of|manufacturing of pumps|of pumps|of pumps and|pumps,general,
http://data.europa.eu/esco/skill/a702736a-f400-49bf-b929-1719ef2eb5d6,adapt,adapt Pilates|adapt Pilates exercises|Pilates|Pilates exercises|Pilates exercises modify,general,
http://data.europa.eu/esco/skill/a703b581-ad64-4791-8bb3-624aea569fa5,maintain,maintain contract|maintain contract administration|contract|contract administration|contract administration maintain,general,
http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,graphics,graphics editor|graphics editor software|editor|editor software|editor software Pictor,programming,"com Ability Photopaint FastStone Image Viewer LazPaint Zoner Photo Studio Unified Color HDR PhotoStudio Xara Xtreme LX Corel Painter Essentials GraphicConverter graphics editor software Xara Photo & Graphic Designer PhotoScape Photo Mechanic Tux Paint Shotwell Chasys Draw IES Pixelmator IrfanView RawTherapee Project Dogwaffle Serif Photoplus Serif DrawPlus ArtRage Swift 3D Paint. NET Balsamiq Ulead PhotoImpact GIMPshop GrafX2 UFRaw Iridient Developer SAI LightZone The field of graphical ICT tools which enable digital editing and composition of graphics, such as GIMP, Adobe Photoshop and Adobe Illustrator, to develop both 2D raster or 2D vector graphics."
http://data.europa.eu/esco/skill/a723adc4-3eaa-4c28-ae75-8f6282655883,operate,operate small|operate small craft|small|small craft|small craft small,general,
http://data.europa.eu/esco/skill/a72408af-b488-4ad4-801b-bbf16f7a7b57,install,install blinds|install blinds drive|blinds|blinds drive|blinds drive systems,technical,"If necessary, install and connect the computer control systems such as remote control, sun and wind sensors."
http://data.europa.eu/esco/skill/a7242a8d-3762-42b7-b430-3369351bbd7d,colour,colour grade|colour grade images|grade|grade images|grade images with,programming,I.  colour grade images with DI color grade images with digital intermediate Use a scanning device to scan film negatives in order to digitally fine-tune them using image editing software.
http://data.europa.eu/esco/skill/a7257a7a-2fe3-44bd-a9de-4fcdb37acd39,types,types of|types of waste|of waste|of waste collection|waste,general,
http://data.europa.eu/esco/skill/a727b46f-880a-4acb-9138-b7531b9d4121,mortgage,mortgage loans|mortgage loans credit|loans|loans credit|loans credit on,general,
http://data.europa.eu/esco/skill/a7293111-4277-4c33-9431-5e0facc155db,conduct geochemical,conduct|conduct geochemical research|geochemical|geochemical research|geochemical research geochemical,general,
http://data.europa.eu/esco/skill/a72f56c2-5315-44a3-ac8d-9ee2446d9553,inspect,inspect sewers|inspect sewers inspect|sewers|sewers inspect|sewers inspect sewer,general,
http://data.europa.eu/esco/skill/a72fb2e6-b0e6-416c-a163-93f708943642,decommissioning,decommissioning plant|decommissioning plant de-commissioning|plant|plant de-commissioning|plant de-commissioning decommissioning,general,
http://data.europa.eu/esco/skill/a72fe645-0a41-4459-879e-fcc485800c17,handle,handle payments|handle payments in|payments|payments in|payments in dentistry,general,
http://data.europa.eu/esco/skill/a7309d64-6209-49d7-878e-2b0e403908a4,livestock,livestock feeding|livestock feeding types|feeding|feeding types|feeding types of,general,
http://data.europa.eu/esco/skill/a73dafe3-219e-4533-ae97-25b9798ea12a,determine,determine monetary|determine monetary policy|monetary|monetary policy|monetary policy actions,general,
http://data.europa.eu/esco/skill/a7445303-2d79-4dd6-b3a3-f46bd3e2de0d,provide,provide home|provide home pet|home|home pet|home pet sitting,general,Account for the security and integrity of the premises and follow specific owner requirements for the care of the animal in the provision of the service.
http://data.europa.eu/esco/skill/a744db65-78a7-4b3c-8267-0ffe05715901,coordinate,coordinate rail|coordinate rail services|rail|rail services|rail services coordinate,management,
http://data.europa.eu/esco/skill/a7478d09-585e-4fac-9ee0-14755f4afa48,setup,setup the|setup the bar|the|the bar|the bar area,general,
http://data.europa.eu/esco/skill/a74acf0f-f0ac-4d39-a098-cb38ffcc9657,maintain,maintain operations|maintain operations of|operations|operations of|operations of vending,technical,Perform minor adjustments and repairs if needed; repair jams and similar technical malfunctions.  Call out service engineers in case of complicated malfunctions.  Refill vending machines with goods.
http://data.europa.eu/esco/skill/a7573f65-d00c-417f-b952-441ebaeed675,create crop,create|create crop protection|crop|crop protection|crop protection plans,design,Design integrated control strategies.  Assess the consequences of pesticide application.  Keep up with developments in biotechnology to help reduce usage of chemicals.  Manage pesticide resistance.
http://data.europa.eu/esco/skill/a762f4cd-b6bb-419b-834a-71f3ed367e5c,manage ethical,manage|manage ethical issues|ethical|ethical issues|ethical issues within,management,
